dim1 dim2 id batch cens_rates
-2.98245880985877 2.17396350948461 1 high_detection 0.606629464617216
-3.258213782399 3.05246185541914 1 low_detection 0.965389941898505
-0.180672631032514 1.82505615604417 1 high_detection 0.632123367306014
-2.04049521980385 2.71435945904343 1 low_detection 0.962918062120878
-1.39461633302073 2.8107692173136 1 high_detection 0.567297142602117
-2.9029282734063 3.6739662875627 1 low_detection 0.981908826251271
-3.06893491784405 3.11878985562597 1 high_detection 0.590042615839889
-1.79391671757039 2.38726568524579 1 low_detection 0.965239282645838
-2.20990937418443 3.41702828951271 1 high_detection 0.511567080739128
-1.01612192839444 2.27674063537274 1 low_detection 0.966040696211005
-1.34974471873863 3.02644809887364 1 high_detection 0.497562386975804
-2.22552883818354 1.70515556458494 1 low_detection 0.959859298815217
-3.07790100286117 3.92775554468304 1 high_detection 0.485126433712339
-1.10309735342297 1.03318030583653 1 low_detection 0.934936364958485
-3.24905771616478 2.2633166213971 1 high_detection 0.640264270252117
-1.44881330307704 2.3066620350025 1 low_detection 0.957492715688108
-2.66538087062571 1.65024525966614 1 high_detection 0.557108732318579
-3.62980912049522 2.5584654978495 1 low_detection 0.954591725633288
-3.67372246423572 1.68232964412404 1 high_detection 0.627578724989633
-2.07213676814958 0.449692184360369 1 low_detection 0.936263322763041
-2.24019789216052 2.33624433405858 1 high_detection 0.537494716678204
-1.08882695634332 3.20852210415638 1 low_detection 0.960044045980191
-1.85864244591836 2.23201945381838 1 high_detection 0.504676293431331
-2.61245750915245 1.03607824012898 1 low_detection 0.935313797153392
-2.92260433113856 3.24443582287532 1 high_detection 0.550082096388868
-2.88683529121568 1.0896098189948 1 low_detection 0.954797225892233
-1.81220167391798 2.96706760601525 1 high_detection 0.566517698002834
-2.648902488663 2.38067989230575 1 low_detection 0.932597550645946
-2.4423502515175 2.96723896176551 1 high_detection 0.544963774466888
-2.42517663507762 2.99813556443591 1 low_detection 0.967456086774661
-4.00989743811878 3.3949372005404 1 high_detection 0.592099868628576
-4.11993700793992 2.77915199641374 1 low_detection 0.961737799687855
-3.6531581669848 3.50786575031424 1 high_detection 0.565455378636177
-2.42239640455135 0.426893509426212 1 low_detection 0.924979443323464
-0.681065499202029 3.68985338378285 1 high_detection 0.598063414125428
-1.46255541726393 1.77562578163003 1 low_detection 0.963839610201033
-2.80249224564373 2.66798377234888 1 high_detection 0.619888534062344
-1.22205383275361 3.42033515858084 1 low_detection 0.972361894641016
-2.63833904758497 0.828395187977081 1 high_detection 0.566214993953162
-2.44901587623894 2.94846906961431 1 low_detection 0.963664221502442
3.16160526592039 4.35214757493023 2 high_detection 0.57251634847288
3.27241768626746 3.61167526953782 2 low_detection 0.954172296066761
4.51847346685033 1.98862467823416 2 high_detection 0.532355464843234
3.03358542484707 1.95611889618274 2 low_detection 0.913144205279322
2.0652716663682 0.77107271636505 2 high_detection 0.580535072220252
3.27116734225068 2.97074953895129 2 low_detection 0.949854979049354
3.25394082224234 2.50538712217178 2 high_detection 0.506634958807439
2.79935781809321 3.84804578555275 2 low_detection 0.957844197079463
0.836033573666064 3.22409671329937 2 high_detection 0.572478252780002
3.74432983614235 4.0525491646626 2 low_detection 0.970300068967058
3.28313437408331 3.82546983172223 2 high_detection 0.627608693747865
2.25516944244376 2.4657349075068 2 low_detection 0.950904930704706
2.64388716852883 2.13898660234224 2 high_detection 0.612881429194521
4.10863141694511 1.77983457769169 2 low_detection 0.944010403352919
1.54842002819809 2.7820149333675 2 high_detection 0.553979905090765
4.31913169113661 1.70947433643621 2 low_detection 0.917058636041062
0.716328294869123 2.05509544927132 2 high_detection 0.529877623877977
0.612860639652452 3.8649931693787 2 low_detection 0.951572917318154
1.00928122237442 2.99745433829489 2 high_detection 0.572517347885461
2.88059952196168 1.68560352415868 2 low_detection 0.955673362903559
3.40937501134567 2.76806583724083 2 high_detection 0.550352186877437
2.8380941074739 1.90779168900441 2 low_detection 0.950496846600952
3.91188351912177 4.6334863572493 2 high_detection 0.524614363712599
2.28245711247504 3.67274866696687 2 low_detection 0.939568617380602
1.82987382950569 3.24676098925975 2 high_detection 0.596914709375647
2.78785937817374 2.26949130674062 2 low_detection 0.934270615012942
2.03069650459456 2.58777170226328 2 high_detection 0.572359375776098
2.97007142733404 0.316260320636067 2 low_detection 0.957729557111833
2.73926591900774 2.03336841383732 2 high_detection 0.512209896404954
2.94746248846996 4.18595983797615 2 low_detection 0.949548337406301
3.11882965739532 1.93207907406096 2 high_detection 0.614424411395104
2.24703694854442 2.45325698437283 2 low_detection 0.945882084702159
3.25336817500686 2.34301941238759 2 high_detection 0.53417318021829
1.76772314746573 4.10224243993513 2 low_detection 0.971353243874576
2.90258671277439 3.26865367357007 2 high_detection 0.550417658454298
5.32300011864761 1.72837064364422 2 low_detection 0.954192143775504
2.0370261725908 1.86931801689228 2 high_detection 0.523018890123561
0.367130273934547 1.66971940439948 2 low_detection 0.957763625311733
2.77048668745488 1.90888726173597 2 high_detection 0.526355976346734
2.251474650923 3.48108540676184 2 low_detection 0.923209506047639
2.66403235338648 -2.46188352533061 3 high_detection 0.561617390394287
3.88327506389604 -2.10593105012272 3 low_detection 0.938672837527481
2.07648873584589 -4.00408519764693 3 high_detection 0.5321822579392
3.29048891157317 -4.08689079440535 3 low_detection 0.932829232039397
1.29007515131462 -3.42711807673826 3 high_detection 0.615419935094627
1.60548323089284 -1.72380296033546 3 low_detection 0.913241439517596
2.60119854118254 -3.2806844399923 3 high_detection 0.640481460759192
2.20287743054275 -3.7785670240803 3 low_detection 0.927726007360102
2.30270227677606 -2.50142812822527 3 high_detection 0.58274843640744
2.65698374462094 -4.35097812380288 3 low_detection 0.978534386070154
0.963428988409789 -2.04849466505582 3 high_detection 0.602627166594136
4.66766968075807 -2.9329470546316 3 low_detection 0.943083244680452
1.9015518486197 -1.78639710068587 3 high_detection 0.516727200283185
2.45688764052836 -1.53930452974947 3 low_detection 0.961390994710608
1.20497280907616 -2.11846479026947 3 high_detection 0.543646734669496
1.79369706426256 -1.28192720235284 3 low_detection 0.943823647495155
2.15445492464247 -2.517137260528 3 high_detection 0.499028178558539
2.57989665334652 -2.53820949270208 3 low_detection 0.958971807857281
2.04519245254843 -1.256265605146 3 high_detection 0.581602021577577
1.22374763076951 -3.45585874520851 3 low_detection 0.94640245134663
1.2351623537039 -1.58457476483516 3 high_detection 0.530744802300425
2.23074646964088 -3.43933797554717 3 low_detection 0.935027766241409
2.62054409343773 -2.38787518045735 3 high_detection 0.556384728571016
1.70472864933624 -1.94698738138692 3 low_detection 0.945719633475383
3.01402764403304 -1.9682580367665 3 high_detection 0.560557926601057
2.90659346739169 -3.37376238943921 3 low_detection 0.956402280965924
1.28028102101755 -2.68684927290442 3 high_detection 0.601581854030538
2.4162886297541 -2.71371048804152 3 low_detection 0.945384186301852
1.91009784880776 -2.70401127301869 3 high_detection 0.586245207104107
3.01741928450619 -0.780290759479687 3 low_detection 0.96107254915725
1.73053651337915 -2.29796651778262 3 high_detection 0.623427717241749
1.69803025895505 -1.98734422248718 3 low_detection 0.966695840464059
3.19686014435381 -1.04759998801305 3 high_detection 0.557421656235672
1.322146821694 -2.13613453482659 3 low_detection 0.970253674942409
1.91415474183429 -3.37584894646409 3 high_detection 0.590193505002582
2.96689388340738 -2.51456073309107 3 low_detection 0.947994771870294
2.1143503630158 -3.22449316486712 3 high_detection 0.517220356413531
3.03460558462302 -0.530629905512998 3 low_detection 0.960884758303885
1.44333159863371 -3.03640242695099 3 high_detection 0.545093107412075
2.70609326963622 -2.52623234002303 3 low_detection 0.945958464853117
-1.32620290389171 -1.89298776383344 4 high_detection 0.529678902756333
-0.351693943793992 -3.04806385756517 4 low_detection 0.947719394814012
-2.8417154525271 -4.59997632605104 4 high_detection 0.563048193583383
-3.40497083778792 -2.24918723675553 4 low_detection 0.905644439370553
-3.59649045333733 -2.55494528061158 4 high_detection 0.550233849701247
-1.02873907065703 -3.15972780854019 4 low_detection 0.93807088760516
-2.21940313543907 -3.95585737900865 4 high_detection 0.570059579503307
-3.34613961700792 -2.47627057353655 4 low_detection 0.938557557506364
-1.21408628199783 -1.95209190873123 4 high_detection 0.503187667606171
-2.18756413083639 -3.30890139538509 4 low_detection 0.957174772002371
-2.13715675947822 -2.73902324560707 4 high_detection 0.605504990345804
-3.91245391943755 -2.85311873217553 4 low_detection 0.969150962053788
-2.24479769079778 -1.68040079283407 4 high_detection 0.558833100245761
-2.88701752853437 -2.84527961435243 4 low_detection 0.975352642541838
-3.02494074517819 -3.68288445586158 4 high_detection 0.539751126286824
-3.11514517977421 -3.53132108779389 4 low_detection 0.91402764411386
-2.16718370695034 -2.5750893152515 4 high_detection 0.655693614476309
-3.24532875989882 -1.67141452505048 4 low_detection 0.945677432752498
-2.18873460356268 -3.53598465538748 4 high_detection 0.56374046696415
-2.26574855039499 -2.64715610968494 4 low_detection 0.961692723416386
-1.33414305563302 -2.78145387603829 4 high_detection 0.517604829675267
-2.26020132972398 -3.87368566941537 4 low_detection 0.942284733300474
-3.68438266837219 -0.941549858447925 4 high_detection 0.563143414803814
-2.70750838703911 -3.07494503613467 4 low_detection 0.938296244305221
-2.45636740296455 -0.312664759468158 4 high_detection 0.570108947362386
-1.52892249797165 -1.70570837685607 4 low_detection 0.95894473471948
-3.07422258010522 -2.29743973965882 4 high_detection 0.528005980257226
-1.24013457776032 -2.5220500849832 4 low_detection 0.966906890304158
-3.56167880703241 -2.19546911277485 4 high_detection 0.508559049675743
-2.06600632056833 -3.6092492414154 4 low_detection 0.962085459558006
-2.73917694516802 -1.73452690201432 4 high_detection 0.596900629638309
-1.99767138825496 -2.52202642915776 4 low_detection 0.938654670162473
-0.796123416024938 -3.40399822285568 4 high_detection 0.562826016144546
-3.02377224142761 -2.0999982634351 4 low_detection 0.962607130347777
-4.06417215406704 -3.64928759196062 4 high_detection 0.516095695220212
-0.0337471302339276 -2.31183237070534 4 low_detection 0.962809385672711
-2.35117923491535 -2.28270990365205 4 high_detection 0.570571694076416
-4.61083700324841 -3.54908572462521 4 low_detection 0.966531148334362
-2.15380470847137 -2.57512343284394 4 high_detection 0.520176285213677
-3.48218254633849 -4.06798896178066 4 low_detection 0.960353089048857
