dim1 dim2 id batch cens_rates
-2.30723807993437 2.27808385248053 1 high_detection 0.593956665793744
-1.95056211174551 3.26688020136424 1 low_detection 0.933360711040424
-1.19652777853475 2.84345509657868 1 high_detection 0.56853490685002
-1.96717840225001 2.54434495902551 1 low_detection 0.913815655357638
-3.67813409566056 3.53057547931182 1 high_detection 0.518609872100694
-2.45654508559453 3.31730357798259 1 low_detection 0.968584605591093
-2.94311677305137 3.75501243517914 1 high_detection 0.522352506371688
-0.690386003625457 4.32348765330042 1 low_detection 0.95288651279413
-4.08742019789408 3.16688042647423 1 high_detection 0.544776067068438
-3.06138440632929 2.58321675667763 1 low_detection 0.952406616623798
-2.69898902387662 2.60510251808904 1 high_detection 0.550328809237042
-1.2753627229866 2.92876325526671 1 low_detection 0.92546768987445
-1.17010488676401 3.07107018062024 1 high_detection 0.578425210705761
-1.81556085786573 2.35443514396746 1 low_detection 0.936348296384181
-2.30366505151222 2.12157111465421 1 high_detection 0.545389957302646
-2.35444520340644 4.22221223472977 1 low_detection 0.962013780522732
-0.512281470232 1.81772428838811 1 high_detection 0.572863793164656
-0.618586126173031 2.9619267887877 1 low_detection 0.941251170966415
-3.2790980715372 1.83552577890904 1 high_detection 0.573578635809053
-1.572649415772 2.19685411285434 1 low_detection 0.949436395410832
-1.64917932012686 2.72127850639778 1 high_detection 0.554039429459763
-2.82035014935638 1.84533125932692 1 low_detection 0.950370707332107
-3.35048447100408 3.52961450299586 1 high_detection 0.5949363427541
-2.61361071988397 1.04131085930721 1 low_detection 0.948491898964786
-1.90009977622067 1.81341948787649 1 high_detection 0.617562205478899
-1.0042522326797 2.24821326294783 1 low_detection 0.955714644726721
-2.25340601096319 1.1041731785393 1 high_detection 0.536572532795233
-4.24769166290142 2.71397801366321 1 low_detection 0.93945729686282
-2.74990866535787 2.90176845549905 1 high_detection 0.485746297664188
-3.56474049756707 1.30122275508164 1 low_detection 0.913665713386707
-1.09634578389328 1.96208995729176 1 high_detection 0.539176757071148
-1.63544411903241 0.17236160569802 1 low_detection 0.915139256780301
-1.80879796834863 4.02904525984742 1 high_detection 0.575866131040627
-2.31317750153302 2.88994190526059 1 low_detection 0.964853163655635
-0.822449737190798 2.57145550707233 1 high_detection 0.641481566328897
-2.65996389027217 1.4879527825288 1 low_detection 0.945512594974508
-2.97138290066844 3.86628256864846 1 high_detection 0.613746104258155
-1.21216856070507 4.3767639832359 1 low_detection 0.975526562158105
-2.64397922977411 2.77299878023418 1 high_detection 0.60667534589266
-2.57273969695919 3.34176791454098 1 low_detection 0.967084223915844
1.88665236766841 3.17643124737963 2 high_detection 0.644806172033817
2.79147965403715 3.70184074942684 2 low_detection 0.958787372720544
2.24549907954765 2.51862230292277 2 high_detection 0.600312275724076
3.30389255335384 2.10252635336032 2 low_detection 0.919082626516783
2.56500619338551 3.11976538141276 2 high_detection 0.541129148473148
1.92418155409145 2.64130013074785 2 low_detection 0.948075207200054
2.62660519335652 1.8749426851075 2 high_detection 0.614704233709822
3.83511261308382 2.42778935270091 2 low_detection 0.957304353903136
1.32651607902552 3.67864246765007 2 high_detection 0.598662108227594
3.05313320149584 2.41963920717464 2 low_detection 0.935735549281403
2.16558761490965 3.09849360730719 2 high_detection 0.583213926439662
1.81960004369429 2.36752223450015 2 low_detection 0.955221082394479
2.78682740629735 3.86009390665055 2 high_detection 0.557931501830361
3.14790870331729 3.02038333577265 2 low_detection 0.956249464528551
3.06665776228258 2.46948839152252 2 high_detection 0.579917104832405
2.16842328597316 1.49396089000497 2 low_detection 0.914125520653382
0.665125100133314 2.96524493859193 2 high_detection 0.565681984547862
1.88639464096796 3.13181738096356 2 low_detection 0.958716355558492
0.848383986798387 2.76104261619513 2 high_detection 0.523183273730724
3.14646055263652 3.41607339019428 2 low_detection 0.942425776328585
2.11958704550222 3.55425887147474 2 high_detection 0.54434838368602
2.58839026025673 2.78934811901529 2 low_detection 0.956991385505672
3.51783542446812 3.6065269799435 2 high_detection 0.617842800392631
3.66238167622312 2.37889131059712 2 low_detection 0.933560557727411
1.00885317081533 3.00309667132112 2 high_detection 0.564113456089019
3.19334536106917 2.65628484499943 2 low_detection 0.960618444494644
1.74732197666666 1.13148437199289 2 high_detection 0.518876665303883
1.18784743409602 2.69018480052861 2 low_detection 0.957456527532866
1.57231375005713 2.30714507365407 2 high_detection 0.563971444152392
1.83829967375688 3.25760391589394 2 low_detection 0.926596915131535
0.35289896615488 0.460333712665911 2 high_detection 0.537662579216005
3.77758810071714 0.479737007023092 2 low_detection 0.94819046287762
1.72399626426185 2.36459402453726 2 high_detection 0.633217591729836
1.04901653840424 2.33909470305351 2 low_detection 0.958877902496437
1.53813475006301 3.29772574560963 2 high_detection 0.57771780437547
-1.07914924032315 2.71412301476426 2 low_detection 0.910094453110499
1.66998398003887 2.22904193893936 2 high_detection 0.628501123515927
2.12077498721075 1.93805351221216 2 low_detection 0.956795131329501
1.65596809954463 2.60738198819565 2 high_detection 0.566450902685863
1.29434100277576 1.13542107025891 2 low_detection 0.970272846970594
3.5316839852272 -1.32090291935065 3 high_detection 0.5660441870424
2.79363396550185 -1.08335757498681 3 low_detection 0.967422785823109
3.61103229569332 -2.5523042948676 3 high_detection 0.572682529406094
1.43833816778319 -2.04473200916311 3 low_detection 0.962699168282431
0.227178466133257 -2.03357455938682 3 high_detection 0.556612437755225
2.58599252768957 -3.31807425766248 3 low_detection 0.941729892632134
1.69468251619371 -2.33557278536278 3 high_detection 0.525577941895302
3.70837024166647 -1.89036461242911 3 low_detection 0.946663481024315
2.7856892054564 -1.48343584378879 3 high_detection 0.474647817030498
4.38634156456486 -1.40985111304475 3 low_detection 0.961103140802621
2.01381986972599 -0.845570489321696 3 high_detection 0.542255181802999
2.43524406464624 -2.71681054595882 3 low_detection 0.949605882689116
2.67507884515441 -0.925727291648957 3 high_detection 0.531570028632132
1.23590393306557 -2.22472525359795 3 low_detection 0.950542733372579
4.05850765848648 -3.64132979622142 3 high_detection 0.57485281221613
1.15163110835191 -1.42472363948853 3 low_detection 0.9180253003923
2.83175815358385 -2.63105983240788 3 high_detection 0.573150403591743
2.30588078602151 -3.0161230707029 3 low_detection 0.951641495228592
4.1829610703051 -2.67146897590443 3 high_detection 0.532951466858078
3.38447482934295 -2.66431569655918 3 low_detection 0.956593388702521
3.40046131848186 -2.31987184375342 3 high_detection 0.551305250184637
2.38465573524977 -3.21001867368137 3 low_detection 0.95078467685818
1.85892080366032 -3.32586084876967 3 high_detection 0.562592213973635
3.68239178482036 -2.93787837478117 3 low_detection 0.905637501468519
1.79456203412035 -2.5343129354273 3 high_detection 0.542212767100246
2.81735734429807 -1.06934099423474 3 low_detection 0.955074845780918
0.386898891556716 -2.82741971033333 3 high_detection 0.509532055435076
0.353842650182907 -2.28162239191792 3 low_detection 0.950746072495911
2.87489981481481 -2.01717048687444 3 high_detection 0.623618020883002
1.6371780435276 -1.59160932661177 3 low_detection 0.961521698872197
2.79132469177014 -2.05086569316688 3 high_detection 0.608960624888474
2.23010949594658 -1.70893187998385 3 low_detection 0.97045846243947
0.940628816089092 -3.89746339073236 3 high_detection 0.50875031187471
1.54010340004635 -0.840878885642634 3 low_detection 0.959035006838404
-0.317736580282244 -2.62448534558414 3 high_detection 0.573110279327435
1.48876805332029 -3.02162835719625 3 low_detection 0.97755345590543
3.94530044307803 -2.25022313721912 3 high_detection 0.563057224251582
4.01212897300905 -3.40792573208701 3 low_detection 0.940064521986245
5.37249386840145 -2.5659223314377 3 high_detection 0.558506146973818
3.72983543435961 -2.10911251971835 3 low_detection 0.955055984101567
-3.23599879132725 -2.21795492925617 4 high_detection 0.561756319748068
-3.8844220156276 -3.11329699563828 4 low_detection 0.957282371068033
-3.38989747081317 -2.66664063130451 4 high_detection 0.578433364878652
-3.38739625497706 -0.800827584776935 4 low_detection 0.912470957422492
-3.45134692395172 -3.15782209326349 4 high_detection 0.509867194574186
0.302170789063611 -3.18369121688795 4 low_detection 0.947828630909376
-3.30836490825186 -2.46994265373645 4 high_detection 0.547084816842176
-1.91258207843413 -2.63664855533801 4 low_detection 0.912692319161232
