dim1 dim2 id batch cens_rates
-1.82592274571316 2.66684600852378 1 high_detection 0.532196990130956
-1.42602097667354 1.28172885387161 1 low_detection 0.966808159284252
-0.373912434031367 2.38947768406574 1 high_detection 0.527202199533163
-2.37969961360542 2.97944902002059 1 low_detection 0.947729978411427
-3.7101728244761 3.08744725264068 1 high_detection 0.541685122310622
-2.80703826807889 2.84448785435085 1 low_detection 0.935128458717381
-4.0909965002871 2.24893001374053 1 high_detection 0.590911048951982
-4.07723131628261 2.45254250286247 1 low_detection 0.956433200355987
-3.13078335094318 3.46174509568192 1 high_detection 0.545021568335625
-0.576484175106486 3.76660237624267 1 low_detection 0.936254305987229
-2.33679474069313 1.05784792172111 1 high_detection 0.539040373950602
-1.32896060017965 2.55476818196072 1 low_detection 0.947723932562164
-2.7927604079213 2.89159474037485 1 high_detection 0.555167721255937
-1.84704103375573 2.04413629632003 1 low_detection 0.939169128336349
-2.4054457197938 2.76578868852653 1 high_detection 0.588465861100009
-2.75083197855568 2.07858300822857 1 low_detection 0.931175340833499
-3.61171947196121 3.1660395083705 1 high_detection 0.531999407507854
-3.1430927028996 2.02433420025318 1 low_detection 0.96869189952582
-1.97984311874243 1.263103789259 1 high_detection 0.575857985683438
-2.40572626921632 2.43814172105891 1 low_detection 0.97668406260773
-0.704365378919786 4.63777150043647 1 high_detection 0.508758682973672
-2.89590921682166 2.07837777874033 1 low_detection 0.953388974883506
-3.59512887104664 1.92396957796574 1 high_detection 0.506503817691833
-2.71074962250727 1.03000212436928 1 low_detection 0.941682925813733
-4.071128632104 1.49002016963071 1 high_detection 0.556254916279797
-2.76249298724544 2.12618534812309 1 low_detection 0.954262934852701
-1.1946238761645 4.29467929978088 1 high_detection 0.56471575682121
-3.38498225282946 2.50628286040042 1 low_detection 0.952745487049126
-2.63428243073731 2.80762014088741 1 high_detection 0.533421976832396
0.247570520950571 3.31478964089519 1 low_detection 0.941499874825462
-3.31879652147287 2.98797488368598 1 high_detection 0.552875932222893
-1.94592124909641 1.65874599274345 1 low_detection 0.956601142183421
-2.0680532205809 1.69360332259939 1 high_detection 0.609720975589947
-1.53495165541204 5.71249297583085 1 low_detection 0.951206281555915
-1.38726279300493 1.49896807651937 1 high_detection 0.519556209911864
-1.74765034486337 2.71598423364428 1 low_detection 0.957857300028877
-3.55740279114186 1.49947312914677 1 high_detection 0.615972435262721
-2.10731626725983 2.14316764708903 1 low_detection 0.952253966242329
-3.67361431263093 3.74529331024068 1 high_detection 0.586531857851593
-5.23476601769407 3.78588466803486 1 low_detection 0.94820146430318
3.52263883788619 2.62301457949918 2 high_detection 0.590021494955139
2.55837158216347 2.23366724021675 2 low_detection 0.95218246882695
2.11781023217512 1.25091046536404 2 high_detection 0.566311408481728
2.03228373779473 3.87809706541856 2 low_detection 0.959686052096713
1.25890319816402 2.64121882902749 2 high_detection 0.577783433073285
2.5843416446333 2.70400004195972 2 low_detection 0.948560662212799
2.7897973477419 3.54691517860758 2 high_detection 0.608694313746199
2.04176135471127 3.53039412343232 2 low_detection 0.918763872768462
1.02559188668393 3.7034492688216 2 high_detection 0.587139313270577
1.50088990536785 2.38741246819256 2 low_detection 0.954240025910433
3.01959924806276 1.99075048091435 2 high_detection 0.588582890233288
2.58497749584498 2.42783674433006 2 low_detection 0.978418465733535
2.16942783329429 3.25949460220058 2 high_detection 0.535833604014782
3.01379243527895 2.00381738727004 2 low_detection 0.949589071498234
1.55861921943262 2.31016881763012 2 high_detection 0.563640517508417
0.743709556809254 1.67822929177847 2 low_detection 0.944927847819291
2.01288721554639 2.06746033729604 2 high_detection 0.562692645344428
2.29900416357298 3.47886511918144 2 low_detection 0.924845790247745
4.11200998570037 2.62246129534496 2 high_detection 0.563086769430081
2.07828776059036 3.06014401722214 2 low_detection 0.949286887184734
4.16467678367947 2.26363707848854 2 high_detection 0.579209130368416
3.18191728120378 2.41021380081614 2 low_detection 0.94957402837625
4.68785974783316 3.12507159382374 2 high_detection 0.535937489263265
2.48221166431351 2.9567754351493 2 low_detection 0.964749951520162
0.172529126533151 3.18260531664237 2 high_detection 0.499402690245281
2.01237048590202 3.31063504833459 2 low_detection 0.980970244351123
0.193109635501215 2.95784017717023 2 high_detection 0.558673049049903
3.10730244806487 3.52041151458835 2 low_detection 0.968490496147164
2.11124844355978 3.24630001614943 2 high_detection 0.65421642614975
2.66066203710493 3.67380009709054 2 low_detection 0.930222174721344
2.17429807724619 2.52988790860418 2 high_detection 0.57117536935982
1.88828683319727 1.55037785795381 2 low_detection 0.95188016052474
2.81801436437116 1.71709324944431 2 high_detection 0.537352137190385
3.03021312097903 2.51154971562862 2 low_detection 0.961492522434153
2.41878290691847 2.2213326692464 2 high_detection 0.580554203564883
2.01906546460765 2.90658255249836 2 low_detection 0.930574667087535
3.98091458139314 3.24502320605453 2 high_detection 0.536808622062319
2.65616062230546 4.58362593504978 2 low_detection 0.949832479622875
1.48706632357934 2.48616691738094 2 high_detection 0.52065765227075
2.42057622477925 2.87321008681482 2 low_detection 0.947038248194539
3.65474594712768 -3.0271627701803 3 high_detection 0.559991277538873
3.08157928244394 -1.08314606408357 3 low_detection 0.960790810390356
2.34778429779922 -2.82327937171071 3 high_detection 0.559598748345123
2.39441625621343 -1.69893676525603 3 low_detection 0.965596707520267
3.98590558894416 -2.88271257026524 3 high_detection 0.583888441790482
2.23111593393526 -3.24806284200089 3 low_detection 0.921951542491057
1.23623802027696 -2.17648527133462 3 high_detection 0.552968156437867
2.61950609560925 -2.2731366379679 3 low_detection 0.945066388759648
3.09785749154282 -1.4455943675002 3 high_detection 0.471405936659744
2.52781739007587 -1.71018915371653 3 low_detection 0.954402100035648
3.00529874553788 -2.29754207271925 3 high_detection 0.602528405841143
2.43741515926678 -2.37899050311586 3 low_detection 0.962751077431739
4.25414167650775 -2.40698074518777 3 high_detection 0.569546641639272
3.7877546632662 -2.05213201707221 3 low_detection 0.954549907741993
0.288384266840059 -2.93983303325732 3 high_detection 0.516859467653748
3.12903575537738 -1.90431652068558 3 low_detection 0.959608359952719
0.728885657372513 -0.87403736274583 3 high_detection 0.547158502624503
2.75230359749939 -2.35197362346685 3 low_detection 0.945148815523388
3.41811317449629 -0.491353775418635 3 high_detection 0.62471580177885
3.92440436419326 -3.41004469463761 3 low_detection 0.960504601048773
2.71668914521041 -3.62694237115539 3 high_detection 0.544258466890509
2.26337882056332 -1.77517265350089 3 low_detection 0.921907108184052
4.0213399115039 -0.179242895389589 3 high_detection 0.478438099578361
0.50783214502123 -2.20321653824357 3 low_detection 0.937956343668304
3.05774038035799 -3.29897407106184 3 high_detection 0.550648630370592
2.34736852329899 -2.63577873003636 3 low_detection 0.936331455038416
4.88497452592859 -2.48400968599915 3 high_detection 0.569158426022149
1.78292512914714 -2.34039500936412 3 low_detection 0.948300941486288
3.50432179024111 -2.35626829117829 3 high_detection 0.522273328651353
3.11709211796801 -2.52149666254219 3 low_detection 0.94428679540418
1.60633770729908 -4.27308157785255 3 high_detection 0.585392331131532
4.376643770278 -1.75244011137557 3 low_detection 0.963692124081795
1.61192375638661 -3.04924503908999 3 high_detection 0.581970931932745
3.29519491596156 -2.52091785961762 3 low_detection 0.897789220385244
3.23569300671586 -1.02853461282323 3 high_detection 0.613618758965893
1.93289560283098 -1.88405405985819 3 low_detection 0.944912453799811
1.51522773842283 -3.10612190433264 3 high_detection 0.567318817271287
